ingested_at,source,cve_id,title,published,last_modified,cvss,severity,exploited,family,vendors,products,refs
2025-09-18T13:24:03Z,NVD,CVE-2025-43337,product-security@apple.com CVE-2025-43337,2025-09-15T23:15:36.163,2025-09-17T14:06:34.650,5.5,MEDIUM,false,bluetooth,,,https://support.apple.com/en-us/125110
2025-09-18T13:24:03Z,NVD,CVE-2025-43340,product-security@apple.com CVE-2025-43340,2025-09-15T23:15:36.273,2025-09-17T14:06:19.813,7.8,HIGH,false,bluetooth,,,https://support.apple.com/en-us/125110
2025-09-18T13:24:03Z,NVD,CVE-2025-43341,product-security@apple.com CVE-2025-43341,2025-09-15T23:15:36.377,2025-09-17T13:53:12.887,7.8,HIGH,false,bluetooth,,,"https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125112"
2025-09-18T13:24:03Z,NVD,CVE-2025-43344,product-security@apple.com CVE-2025-43344,2025-09-15T23:15:36.720,2025-09-17T14:05:08.087,3.3,LOW,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43346,product-security@apple.com CVE-2025-43346,2025-09-15T23:15:36.837,2025-09-17T14:04:55.827,6.2,MEDIUM,false,other,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125109, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43347,product-security@apple.com CVE-2025-43347,2025-09-15T23:15:36.953,2025-09-17T14:04:43.977,9.8,CRITICAL,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43349,product-security@apple.com CVE-2025-43349,2025-09-15T23:15:37.067,2025-09-17T13:54:52.190,2.8,LOW,false,other,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125109, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125111, https://support.apple.com/en-us/125112, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43353,product-security@apple.com CVE-2025-43353,2025-09-15T23:15:37.180,2025-09-17T13:56:18.120,5.5,MEDIUM,false,other,,,"https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125111, https://support.apple.com/en-us/125112"
2025-09-18T13:24:03Z,NVD,CVE-2025-43354,product-security@apple.com CVE-2025-43354,2025-09-15T23:15:37.290,2025-09-17T14:04:27.930,5.5,MEDIUM,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43356,product-security@apple.com CVE-2025-43356,2025-09-15T23:15:37.530,2025-09-17T14:04:12.030,6.5,MEDIUM,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125109, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125113, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-43357,product-security@apple.com CVE-2025-43357,2025-09-15T23:15:37.677,2025-09-17T14:15:38.820,3.3,LOW,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125110"
2025-09-18T13:24:03Z,NVD,CVE-2025-43358,product-security@apple.com CVE-2025-43358,2025-09-15T23:15:37.810,2025-09-17T13:58:19.510,8.8,HIGH,false,bluetooth,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125109, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125111, https://support.apple.com/en-us/125112"
2025-09-18T13:24:03Z,NVD,CVE-2025-43367,product-security@apple.com CVE-2025-43367,2025-09-15T23:15:38.257,2025-09-17T13:56:59.253,5.5,MEDIUM,false,bluetooth,,,"https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125112"
2025-09-18T13:24:03Z,NVD,CVE-2025-43370,product-security@apple.com CVE-2025-43370,2025-09-15T23:15:38.667,2025-09-17T14:02:22.667,4.0,MEDIUM,false,other,,,https://support.apple.com/en-us/125117
2025-09-18T13:24:03Z,NVD,CVE-2025-43372,product-security@apple.com CVE-2025-43372,2025-09-15T23:15:38.883,2025-09-17T14:15:38.980,7.8,HIGH,false,other,,,"https://support.apple.com/en-us/125108, https://support.apple.com/en-us/125110, https://support.apple.com/en-us/125114, https://support.apple.com/en-us/125115, https://support.apple.com/en-us/125116"
2025-09-18T13:24:03Z,NVD,CVE-2025-59437,cve@mitre.org CVE-2025-59437,2025-09-16T06:16:05.997,2025-09-16T12:49:16.060,3.2,LOW,false,bluetooth,,,"https://cosmosofcyberspace.github.io/CVE-Application-Document.html, https://github.com/indutny/node-ip/tags"
2025-09-18T13:24:03Z,NVD,CVE-2025-59453,cve@mitre.org CVE-2025-59453,2025-09-16T06:16:06.163,2025-09-16T12:49:16.060,3.2,LOW,false,other,,,"https://www.clickstudios.com.au/passwordstate-changelog.aspx, https://www.clickstudios.com.au/security/advisories/"
2025-09-18T13:24:03Z,NVD,CVE-2025-9808,security@wordfence.com CVE-2025-9808,2025-09-16T06:16:06.463,2025-09-16T12:49:16.060,5.3,MEDIUM,false,bluetooth,,,"https://plugins.trac.wordpress.org/changeset/3359403/, https://www.wordfence.com/threat-intel/vulnerabilities/id/0f2968d6-f1b1-4cd5-b76b-9dc0f6dd1a6a?source=cve"
2025-09-18T13:24:03Z,NVD,CVE-2023-53263,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53263,2025-09-16T08:15:34.977,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1b254b791d7b7dea6e8adc887fbbd51746d8bb27, https://git.kernel.org/stable/c/3f27451c9f29d5ed00232968680c7838a44dcac7, https://git.kernel.org/stable/c/872feeecd08c81d212a52211d212897b8a857544"
2025-09-18T13:24:03Z,NVD,CVE-2023-53264,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53264,2025-09-16T08:15:35.103,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/02e54db221bb001b32f839e0149ee8d890ab9aa1, https://git.kernel.org/stable/c/0fbdfd2542252e4c02e8158a06b7c0c9cfd40f99, https://git.kernel.org/stable/c/1839032251a66f2ae5a043c495532830a55d28c4, https://git.kernel.org/stable/c/1b280598ab3bd8a2dc8b96a12530d5b1ee7a8f4a"
2025-09-18T13:24:03Z,NVD,CVE-2023-53265,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53265,2025-09-16T08:15:35.213,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/1b42b1a36fc946f0d7088425b90d491b4257ca3e, https://git.kernel.org/stable/c/61aeba0e4b4124cfe3c5427feaf29c626dfa89e5, https://git.kernel.org/stable/c/61e04db3bec87f7dd10074296deb7d083e2ccade, https://git.kernel.org/stable/c/701bb3ed5a88a73ebbe1266895bdeff065226dca, https://git.kernel.org/stable/c/771e207a839a29ba943e89f473b0fecd16089e2e, https://git.kernel.org/stable/c/846bfba34175c23b13cc2023c2d67b96e8c14c43, https://git.kernel.org/stable/c/e1b73fe4f4c6bb80755eb4bf4b867a8fd8b1a7fe, https://git.kernel.org/stable/c/f7adb740f97b6fa84e658892dcb08e37a31a4e77"
2025-09-18T13:24:03Z,NVD,CVE-2023-53266,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53266,2025-09-16T08:15:35.353,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/1b561d3949f8478c5403c9752b5533211a757226, https://git.kernel.org/stable/c/7521da2eb42d65f89f511b7912d3757cf3d9168a"
2025-09-18T13:24:03Z,NVD,CVE-2023-53267,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53267,2025-09-16T08:15:35.463,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1bea534991b9b35c41848a397666ada436456beb, https://git.kernel.org/stable/c/9dfb6c784e385f6e61994bb4e16ce12f3e4940be, https://git.kernel.org/stable/c/d35290addcbac94b076babe0a798a8c043421812"
2025-09-18T13:24:03Z,NVD,CVE-2023-53268,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53268,2025-09-16T08:15:35.577,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1bdb4a5ccab2316935ce4ad4fd4df8d36f0ffc6e, https://git.kernel.org/stable/c/1c34890273a020d61d6127ade3f68ed1cb21c16a, https://git.kernel.org/stable/c/402299cca89273b62384b5f9645ea49cd5fc4a57, https://git.kernel.org/stable/c/6a129c0e9935112ecf2ffb6de98f83b8fd090c86, https://git.kernel.org/stable/c/9a2585088a7d6f98a5a910f5b4b74b6d24e63156, https://git.kernel.org/stable/c/b5a6930fc6a432e32714c4ed3c597077d999cf6d"
2025-09-18T13:24:03Z,NVD,CVE-2023-53269,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53269,2025-09-16T08:15:35.680,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1d1665279a845d16c93687389e364386e3fe0f38, https://git.kernel.org/stable/c/231a49460ac0203270da2471928d392e5586370f, https://git.kernel.org/stable/c/9dbe85ac618ef6ae60abe5dd17ae2b29065d9c1e"
2025-09-18T13:24:03Z,NVD,CVE-2023-53270,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53270,2025-09-16T08:15:35.790,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/18eb23891aeae3229baf8c7c23b76be3364e1967, https://git.kernel.org/stable/c/1dedde690303c05ef732b7c5c8356fdf60a4ade3, https://git.kernel.org/stable/c/3ecea2fee14227712694c8b54ad99d471e61de92, https://git.kernel.org/stable/c/53877ed201baa6b58f7ce9df92664a839113c30e, https://git.kernel.org/stable/c/d30090eb546d993ea3f3023452540c476ea614a5"
2025-09-18T13:24:03Z,NVD,CVE-2023-53272,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53272,2025-09-16T08:15:36.013,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/0939c264729d4a081ff88efce2ffdf85dc5331e0, https://git.kernel.org/stable/c/1e760b2d18bf129b3da052c2946c02758e97d15e, https://git.kernel.org/stable/c/1e9cb763e9bacf0c932aa948f50dcfca6f519a26, https://git.kernel.org/stable/c/3e36cc94d6e60a27f27498adf1c71eeba769ab33, https://git.kernel.org/stable/c/90947ebf8794e3c229fb2e16e37f1bfea6877f14"
2025-09-18T13:24:03Z,NVD,CVE-2023-53273,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53273,2025-09-16T08:15:36.127,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/176c6b4889195fbe7016d9401175b48c5c9edf68, https://git.kernel.org/stable/c/1eb65c8687316c65140b48fad27133d583178e15, https://git.kernel.org/stable/c/8c3f0ae5435fd20bb1e3a8308488aa6ac33151ee, https://git.kernel.org/stable/c/a5c44f3446a0565139b7d8abc78f58b86c398123, https://git.kernel.org/stable/c/c373e49fbb87aa177819866ed9194ebc5414dfd6"
2025-09-18T13:24:03Z,NVD,CVE-2023-53274,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53274,2025-09-16T08:15:36.243,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1eb8d61ac5c9c7ec56bb96d433532807509b9288, https://git.kernel.org/stable/c/45d69917a4af6c869193f95932dc6d6f15d5ef86"
2025-09-18T13:24:03Z,NVD,CVE-2023-53275,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53275,2025-09-16T08:15:36.360,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/109f0aaa0b8838a88af9125b79579023539300a7, https://git.kernel.org/stable/c/1f4a08fed450db87fbb5ff5105354158bdbe1a22, https://git.kernel.org/stable/c/8703b26387e1fa4f8749db98d24c67617b873acb, https://git.kernel.org/stable/c/9f9eed451176ffcac6b5ba0f6dae1a6b4a1cb0eb, https://git.kernel.org/stable/c/b32e40379e5b2814de0c4bc199edc2d82317dc07, https://git.kernel.org/stable/c/cdd412b528dee6e0851c4735d6676ec138da13a4"
2025-09-18T13:24:03Z,NVD,CVE-2023-53276,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53276,2025-09-16T08:15:36.473,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/107d481642c356a5668058066360fc473911e628, https://git.kernel.org/stable/c/1e43d4284bdc3bd34bd770fea13910ac37ab0618, https://git.kernel.org/stable/c/1fb815b38bb31d6af9bd0540b8652a0d6fe6cfd3, https://git.kernel.org/stable/c/29738e1bcc799dd754711d4e4aab967f0c018175, https://git.kernel.org/stable/c/823f554747f8aafaa965fb2f3ae794110ed429ef, https://git.kernel.org/stable/c/8ad8c67a897e68426e85990ebfe0a7d1f71fc79f, https://git.kernel.org/stable/c/b8f444a4fadfb5070ed7e298e0a5ceb4a18014f3, https://git.kernel.org/stable/c/ce840284929b75dbbf062e0ce7fcb78a63b08b5e, https://git.kernel.org/stable/c/fd197308c0e4f738c7ea687d5332035c5753881c"
2025-09-18T13:24:03Z,NVD,CVE-2023-53277,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53277,2025-09-16T08:15:36.590,2025-09-16T12:49:16.060,,,false,wifi,,,"https://git.kernel.org/stable/c/17e07d6587c55015956862ef3b101fd45fa49fbc, https://git.kernel.org/stable/c/1fdeb8b9f29dfd64805bb49475ac7566a3cb06cb, https://git.kernel.org/stable/c/2f80b3ff92514ebd227e5c55d3d1e480401b02b7, https://git.kernel.org/stable/c/34f611204ae589bd5c494b10b41fb13436bd3c3f, https://git.kernel.org/stable/c/3ae2fc4de12686f3fe695824169c1272c9f798f7, https://git.kernel.org/stable/c/505c74c4c0b1c5bcaa98a93b3087c268156070f1, https://git.kernel.org/stable/c/7e594abc0424e4f8c2385f11aefeaadcfc507aa5"
2025-09-18T13:24:03Z,NVD,CVE-2023-53279,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53279,2025-09-16T08:15:36.803,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/209cdbd07cfaa4b7385bad4eeb47e5ec1887d33d, https://git.kernel.org/stable/c/b94b39bf3d545671f210a2257d18e33c8b874699, https://git.kernel.org/stable/c/d1c545e44c1ec08bef0c0c14e632eec516431e9c, https://git.kernel.org/stable/c/f7651fa88b17c2d7af949981a2423179db5e9453"
2025-09-18T13:24:03Z,NVD,CVE-2023-53280,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53280,2025-09-16T08:15:36.917,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/0b1ce92fabdb7d02ddf8641230a06e2752ae5baa, https://git.kernel.org/stable/c/20fce500b232b970e40312a9c97e7f3b6d7a709c, https://git.kernel.org/stable/c/522ee1b3030f3b6b5fd59489d12b4ca767c9e5da, https://git.kernel.org/stable/c/92529387a0066754fd9cda080fb3298b8cca750c, https://git.kernel.org/stable/c/b7084ebf4f54d46fed5153112d685f4137334175, https://git.kernel.org/stable/c/f459d586fdf12c53116c9fddf43065165fdd5969"
2025-09-18T13:24:03Z,NVD,CVE-2023-53281,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53281,2025-09-16T08:15:37.030,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/209850f17717a3b5cc558578bef5631ac7045539, https://git.kernel.org/stable/c/215792eda008f6a1e7ed9d77fa20d582d22bb114, https://git.kernel.org/stable/c/2a50e44a66d268ee5db3d177f1fdc1503dbce6e7, https://git.kernel.org/stable/c/4ab1bace1dd3875371b481ef4301c4671bddea22, https://git.kernel.org/stable/c/dc327e87c6d9bfd9ee08e76396b3c0ba848ec554"
2025-09-18T13:24:03Z,NVD,CVE-2023-53282,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53282,2025-09-16T08:15:37.147,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/21681b81b9ae548c5dae7ae00d931197a27f480c, https://git.kernel.org/stable/c/51ab4eb1a25e73c7fc2ad9026520c4d8369c93cc, https://git.kernel.org/stable/c/8becb97918f04bb177bc9c4e00c2bdb302e00944, https://git.kernel.org/stable/c/8dfefa8f424ab208e552df1bfd008b732f3d0ad1"
2025-09-18T13:24:03Z,NVD,CVE-2023-53285,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53285,2025-09-16T08:15:37.540,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/1d2caddbeeee56fbbc36b428c5b909c3ad88eb7f, https://git.kernel.org/stable/c/2220eaf90992c11d888fe771055d4de330385f01, https://git.kernel.org/stable/c/3d7b8fbcd2273e2b9f4c6de5ce2f4c0cd3cb1205, https://git.kernel.org/stable/c/4597554b4f7b29e7fd78aa449bab648f8da4ee2c, https://git.kernel.org/stable/c/486efbbc9445dca7890a1b86adbccb88b91284b0, https://git.kernel.org/stable/c/5a229d21b98d132673096710e8281ef522dab1d1, https://git.kernel.org/stable/c/88a06a94942c5c0a896e9da1113a6bb29e36cbef, https://git.kernel.org/stable/c/e780058bd75614b66882bc02620ddbd884171560, https://git.kernel.org/stable/c/f22b274429e88d3dc7e79d375b56ce4f2f59f0b4"
2025-09-18T13:24:03Z,NVD,CVE-2023-53286,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53286,2025-09-16T08:15:37.680,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/04704c201bb08efaf96d7b1396c6864f8984e244, https://git.kernel.org/stable/c/1a650d3ccd79cdd5796edd864683a6b8dd0bf576, https://git.kernel.org/stable/c/22664c06e997087fe37f9ba208008c948571214a, https://git.kernel.org/stable/c/5fe7815e784bf21061885f8112a7108aef5c45bd, https://git.kernel.org/stable/c/73311dd831858d797cf8ebe140654ed519b41c36"
2025-09-18T13:24:03Z,NVD,CVE-2023-53287,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53287,2025-09-16T08:15:37.820,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/2319b9c87fe243327285f2fefd7374ffd75a65fc, https://git.kernel.org/stable/c/bbc9c3652708108738009e096d608ece3cd9fa8a, https://git.kernel.org/stable/c/c861a61be6d30538ebcf7fcab1d43f244e298840, https://git.kernel.org/stable/c/d3f372ec95b89776f72d5c9a475424e27734c223"
2025-09-18T13:24:03Z,NVD,CVE-2023-53288,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53288,2025-09-16T08:15:37.940,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/1369d0c586ad44f2d18fe2f4cbc5bcb24132fa71, https://git.kernel.org/stable/c/2329cc7a101af1a844fbf706c0724c0baea38365, https://git.kernel.org/stable/c/5d580017bdb9b3e930b6009e467e5e1589f8ca8a, https://git.kernel.org/stable/c/5f2a12f64347f535c6ef55fa7eb36a2874d69b59, https://git.kernel.org/stable/c/8108a494639e56aea77e7196a1d6ea89792b9d4a, https://git.kernel.org/stable/c/917bef37cfaca07781c6fbaf6cd9404d27e64e6f"
2025-09-18T13:24:03Z,NVD,CVE-2023-53291,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53291,2025-09-16T08:15:38.313,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/1dd7547c7610723b2b6afe1a3c4ddb2bde63387c, https://git.kernel.org/stable/c/23fc8df26dead16687ae6eb47b0561a4a832e2f6, https://git.kernel.org/stable/c/29b1da4f90fc42c91beb4e400d926194925ad31b, https://git.kernel.org/stable/c/604d6a5ff718874904b0fe614878a42b42c0d699, https://git.kernel.org/stable/c/b8a6ba524d41f4da102e65f90498d9a910839621, https://git.kernel.org/stable/c/f766d45ab294871a3d588ee76c666852f151cad9"
2025-09-18T13:24:03Z,NVD,CVE-2023-53293,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53293,2025-09-16T08:15:38.573,2025-09-16T12:49:16.060,,,false,bluetooth,,,"https://git.kernel.org/stable/c/253cf30e8d3d001850a95c4729d668f916b037ab, https://git.kernel.org/stable/c/c34722f0bb9f7efb0e7e7a75a9cb57601132b51f, https://git.kernel.org/stable/c/ea160ece08668a30ce69f92cc08e87da54a64a9c"
2025-09-18T13:24:03Z,NVD,CVE-2023-53294,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53294,2025-09-16T08:15:38.683,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/254e69f284d7270e0abdc023ee53b71401c3ba0c, https://git.kernel.org/stable/c/2ba22cbc6a1cf4b58195adbee0b80262e53992d3, https://git.kernel.org/stable/c/d69d5e2a81df94534bdb468bcdd26060fcb7191a, https://git.kernel.org/stable/c/e78240bc4b94fc42854d65e657bb998100cc8e1b, https://git.kernel.org/stable/c/f8d9e062a695a3665c4635c4f216a75912687598"
2025-09-18T13:24:03Z,NVD,CVE-2023-53295,416baaa9-dc9f-4396-8d5f-8c081fb06d67 CVE-2023-53295,2025-09-16T08:15:38.810,2025-09-16T12:49:16.060,,,false,other,,,"https://git.kernel.org/stable/c/256fe4162f8b5a1625b8603ca5f7ff79725bfb47, https://git.kernel.org/stable/c/5621f7a8139053d0c3c47fb68ee9f602139eb40a, https://git.kernel.org/stable/c/5a6c373d761f55635e175fa2f407544bae8f583b, https://git.kernel.org/stable/c/6837910aeb2c9101fc036dcd1b1f32615c20ec1a, https://git.kernel.org/stable/c/6d18cedc1ef0caeb1567cab660079e48844ff6d6, https://git.kernel.org/stable/c/7bd8d9e1cf5607ee14407f4060b9a1dbb3c42802, https://git.kernel.org/stable/c/c5787d77a5c29fffd295d138bd118b334990a567, https://git.kernel.org/stable/c/eb2133900cac2d2f78befd6be41666cf1a2315d9"
